time_s,ecg_mv
50.82800,0.68047
50.83200,0.44629
50.83600,0.19320
50.84000,-0.03546
50.84400,-0.18809
50.84800,-0.25547
50.85200,-0.27894
50.85600,-0.26342
50.86000,-0.25703
50.86400,-0.17465
50.86800,-0.12543
50.87200,-0.10811
50.87600,-0.05534
50.88000,-0.06023
50.88400,-0.07639
50.88800,-0.07764
50.89200,-0.05122
50.89600,-0.06546
50.90000,-0.08731
50.90400,-0.04899
50.90800,-0.05279
50.91200,-0.04586
50.91600,-0.02290
50.92000,-0.02387
50.92400,0.02148
50.92800,-0.02320
50.93200,0.00052
50.93600,0.02111
50.94000,0.02032
50.94400,0.03435
50.94800,0.09545
50.95200,0.04961
50.95600,0.10244
50.96000,0.07971
50.96400,0.13852
50.96800,0.11237
50.97200,0.14321
50.97600,0.20422
50.98000,0.22715
50.98400,0.21109
50.98800,0.16429
50.99200,0.24534
50.99600,0.23508
51.00000,0.21031
51.00400,0.22315
51.00800,0.20024
51.01200,0.21668
51.01600,0.20702
51.02000,0.19898
51.02400,0.19764
51.02800,0.15378
51.03200,0.10707
51.03600,0.10867
51.04000,0.08953
51.04400,0.08839
51.04800,0.06951
51.05200,0.05999
51.05600,0.07101
51.06000,0.02997
51.06400,-0.00534
51.06800,-0.00327
51.07200,-0.02544
51.07600,-0.02328
51.08000,-0.01599
51.08400,-0.05722
51.08800,-0.02744
51.09200,-0.01076
51.09600,-0.02139
51.10000,-0.02199
51.10400,-0.05558
51.10800,-0.08656
51.11200,-0.02276
51.11600,-0.06391
51.12000,-0.05953
51.12400,-0.07191
51.12800,-0.08355
51.13200,-0.05353
51.13600,-0.09312
51.14000,-0.09378
51.14400,-0.05587
51.14800,-0.07405
51.15200,-0.08283
51.15600,-0.05673
51.16000,-0.03921
51.16400,-0.07223
51.16800,-0.06915
51.17200,-0.05530
51.17600,-0.04835
51.18000,-0.04574
51.18400,-0.05321
51.18800,-0.07945
51.19200,-0.05589
51.19600,-0.06591
51.20000,-0.09870
51.20400,-0.04128
51.20800,-0.05479
51.21200,-0.03844
51.21600,-0.06691
51.22000,-0.05107
51.22400,-0.06685
51.22800,-0.06215
51.23200,-0.04779
51.23600,-0.06406
51.24000,-0.05337
51.24400,-0.06572
51.24800,-0.04135
51.25200,-0.05184
51.25600,-0.09661
51.26000,-0.03158
51.26400,-0.05610
51.26800,-0.07461
51.27200,-0.07634
51.27600,-0.02463
51.28000,-0.06242
51.28400,-0.05388
51.28800,-0.05247
51.29200,-0.07572
51.29600,-0.03007
51.30000,-0.02173
51.30400,-0.07847
51.30800,-0.04077
51.31200,-0.09461
51.31600,-0.06984
51.32000,-0.06186
51.32400,-0.06188
51.32800,-0.05185
51.33200,-0.05466
51.33600,-0.05541
51.34000,-0.06515
51.34400,-0.05650
51.34800,-0.07324
51.35200,-0.02432
51.35600,-0.06072
51.36000,-0.03801
51.36400,-0.05961
51.36800,-0.06443
51.37200,-0.06503
51.37600,-0.08609
51.38000,-0.01987
51.38400,-0.05311
51.38800,-0.05832
51.39200,-0.06967
51.39600,-0.03519
51.40000,-0.06683
51.40400,-0.06952
51.40800,-0.07061
51.41200,-0.02941
51.41600,-0.05398
51.42000,-0.06268
51.42400,-0.07194
51.42800,-0.03388
51.43200,-0.05364
51.43600,-0.06544
51.44000,-0.04133
51.44400,-0.04053
51.44800,-0.07628
51.45200,-0.03333
51.45600,-0.03382
51.46000,-0.05753
51.46400,-0.07555
51.46800,-0.02480
51.47200,-0.04862
51.47600,-0.04050
51.48000,-0.03528
51.48400,-0.02731
51.48800,0.00282
51.49200,-0.02536
51.49600,0.01633
51.50000,0.03883
51.50400,0.04505
51.50800,0.04698
51.51200,0.04379
51.51600,0.03874
51.52000,0.04173
51.52400,0.02558
51.52800,0.07136
51.53200,0.03135
51.53600,0.00684
51.54000,0.03402
51.54400,0.03694
51.54800,0.00416
51.55200,-0.01664
51.55600,-0.04101
51.56000,-0.01418
51.56400,-0.03763
51.56800,-0.05079
51.57200,-0.03032
51.57600,-0.07016
51.58000,-0.03320
51.58400,-0.09592
51.58800,-0.06276
51.59200,-0.07861
51.59600,-0.05650
51.60000,-0.03674
51.60400,-0.07766
51.60800,-0.02604
51.61200,-0.06527
51.61600,-0.06099
51.62000,-0.03194
51.62400,-0.06538
51.62800,-0.02249
51.63200,-0.05502
51.63600,-0.05272
51.64000,-0.06912
51.64400,-0.02782
51.64800,-0.05174
51.65200,-0.05998
51.65600,-0.06910
51.66000,-0.06478
51.66400,-0.05744
51.66800,-0.07591
51.67200,-0.05734
51.67600,-0.08836
51.68000,-0.11738
51.68400,-0.11038
51.68800,-0.09104
51.69200,-0.12617
51.69600,0.00263
51.70000,0.15771
51.70400,0.33555
51.70800,0.57846
51.71200,0.75067
51.71600,0.91891
51.72000,0.99779
51.72400,0.89697
51.72800,0.71295
51.73200,0.47646
51.73600,0.21739
51.74000,0.00606
51.74400,-0.16030
51.74800,-0.23524
51.75200,-0.22580
51.75600,-0.24248
51.76000,-0.22288
51.76400,-0.15982
51.76800,-0.09828
51.77200,-0.05063
51.77600,-0.06300
51.78000,-0.06493
51.78400,-0.03359
51.78800,-0.03402
51.79200,-0.01414
51.79600,-0.02297
51.80000,-0.01566
51.80400,-0.01580
51.80800,-0.01339
51.81200,-0.03335
51.81600,-0.01224
51.82000,0.03022
51.82400,0.03279
51.82800,0.03693
51.83200,0.03681
51.83600,0.04033
51.84000,0.06301
51.84400,0.06564
51.84800,0.10892
51.85200,0.09982
51.85600,0.10923
51.86000,0.11074
51.86400,0.18982
51.86800,0.16385
51.87200,0.17915
51.87600,0.21965
51.88000,0.25988
51.88400,0.25158
51.88800,0.24197
51.89200,0.26715
51.89600,0.24474
51.90000,0.25752
51.90400,0.26136
51.90800,0.25720
51.91200,0.26429
51.91600,0.25076
51.92000,0.26360
51.92400,0.23057
51.92800,0.19300
51.93200,0.18700
51.93600,0.14797
51.94000,0.13460
51.94400,0.12174
51.94800,0.13083
51.95200,0.08061
51.95600,0.04757
51.96000,0.04344
51.96400,0.02584
51.96800,0.03287
51.97200,0.01975
51.97600,-0.00668
51.98000,-0.00814
51.98400,-0.00829
51.98800,0.00148
51.99200,-0.00023
51.99600,0.01017
52.00000,-0.02437
52.00400,-0.00952
52.00800,-0.02301
52.01200,-0.04690
52.01600,-0.03939
52.02000,0.01476
52.02400,-0.03201
52.02800,0.00316
52.03200,-0.01410
52.03600,0.00298
52.04000,-0.03352
52.04400,-0.01124
52.04800,-0.03559
52.05200,-0.05074
52.05600,-0.05172
52.06000,-0.02034
52.06400,-0.05974
52.06800,-0.02139
52.07200,-0.04536
52.07600,-0.02121
52.08000,-0.05444
52.08400,-0.01118
52.08800,-0.03243
52.09200,-0.05696
52.09600,-0.05487
52.10000,-0.02560
52.10400,-0.05819
52.10800,-0.02004
52.11200,-0.01769
52.11600,-0.03875
52.12000,-0.00005
52.12400,0.00245
52.12800,-0.02010
52.13200,-0.01632
52.13600,-0.01670
52.14000,-0.02982
52.14400,-0.00042
52.14800,-0.03469
52.15200,-0.07232
52.15600,-0.02351
52.16000,-0.01606
52.16400,-0.00752
52.16800,-0.04485
52.17200,0.00387
52.17600,-0.03906
52.18000,-0.01044
52.18400,-0.00938
52.18800,-0.01881
52.19200,-0.00134
52.19600,-0.03140
52.20000,0.01638
52.20400,-0.01192
52.20800,-0.02988
52.21200,0.02942
52.21600,-0.02166
52.22000,-0.05199
52.22400,0.00569
52.22800,0.00973
52.23200,-0.03163
52.23600,-0.03895
52.24000,0.00099
52.24400,-0.01826
52.24800,-0.03809
52.25200,-0.02831
52.25600,-0.01824
52.26000,0.00043
52.26400,0.01045
52.26800,-0.03019
52.27200,0.01027
52.27600,-0.04704
52.28000,-0.00485
52.28400,-0.02007
52.28800,-0.00967
52.29200,-0.02543
52.29600,-0.03098
52.30000,-0.01111
52.30400,0.00421
52.30800,-0.05906
52.31200,-0.01579
52.31600,-0.02361
52.32000,-0.03663
52.32400,-0.04144
52.32800,-0.00620
52.33200,-0.00429
52.33600,-0.00340
52.34000,-0.05309
52.34400,-0.04401
52.34800,-0.02611
52.35200,-0.02301
52.35600,0.02025
52.36000,-0.02172
52.36400,-0.01102
52.36800,0.00479
52.37200,0.01923
52.37600,-0.00663
52.38000,-0.00608
52.38400,0.02335
52.38800,-0.02012
52.39200,-0.04686
52.39600,-0.02647
52.40000,-0.01846
52.40400,0.01381
52.40800,-0.00614
52.41200,0.01216
52.41600,-0.00972
52.42000,-0.00979
52.42400,-0.02198
52.42800,-0.03370
52.43200,-0.00046
52.43600,-0.00148
52.44000,0.00266
52.44400,-0.01625
52.44800,-0.01263
52.45200,0.00612
52.45600,0.01307
52.46000,0.04540
52.46400,-0.00485
52.46800,0.03834
52.47200,0.04302
52.47600,0.03077
52.48000,0.04718
52.48400,0.05413
52.48800,0.09309
52.49200,0.12320
52.49600,0.08712
52.50000,0.08293
52.50400,0.10896
52.50800,0.10278
52.51200,0.08784
52.51600,0.10316
52.52000,0.09858
52.52400,0.06779
52.52800,0.08204
52.53200,0.01401
52.53600,0.02272
52.54000,0.03272
52.54400,0.03248
52.54800,-0.00538
52.55200,0.04359
52.55600,0.00386
52.56000,0.00907
52.56400,0.00301
52.56800,0.01497
52.57200,-0.01139
52.57600,0.01195
52.58000,-0.01809
52.58400,-0.03133
52.58800,0.00725
52.59200,-0.00049
52.59600,0.01431
52.60000,-0.04021
52.60400,-0.00039
52.60800,-0.01537
52.61200,-0.00587
52.61600,-0.01034
52.62000,-0.00917
52.62400,-0.01522
52.62800,0.01815
52.63200,-0.03484
52.63600,-0.03369
52.64000,0.00429
52.64400,0.03700
52.64800,-0.01859
52.65200,-0.02403
52.65600,-0.03580
52.66000,-0.04321
52.66400,-0.01590
52.66800,-0.04346
52.67200,-0.05439
52.67600,-0.06257
52.68000,-0.03283
52.68400,0.03340
52.68800,0.16595
52.69200,0.39376
52.69600,0.65705
52.70000,0.82158
52.70400,1.00542
52.70800,1.01366
52.71200,0.94718
52.71600,0.79322
52.72000,0.51031
52.72400,0.27121
52.72800,0.03408
52.73200,-0.06606
52.73600,-0.20529
52.74000,-0.19146
52.74400,-0.19000
52.74800,-0.14340
52.75200,-0.09881
52.75600,-0.04164
52.76000,-0.02207
52.76400,0.00266
52.76800,0.00125
52.77200,-0.01774
52.77600,0.03247
52.78000,0.04110
52.78400,0.02287
52.78800,0.03324
52.79200,0.01656
52.79600,-0.00144
52.80000,0.04983
52.80400,0.02446
52.80800,0.08173
52.81200,0.06842
52.81600,0.06409
52.82000,0.06487
52.82400,0.09084
52.82800,0.08419
52.83200,0.11115
52.83600,0.16641
52.84000,0.14640
52.84400,0.20634
52.84800,0.18642
52.85200,0.21538
52.85600,0.20688
52.86000,0.23650
52.86400,0.24899
52.86800,0.24568
52.87200,0.32087
52.87600,0.30632
52.88000,0.29994
52.88400,0.28571
52.88800,0.30839
52.89200,0.28681
52.89600,0.28369
52.90000,0.29212
52.90400,0.32632
52.90800,0.24031
52.91200,0.26985
52.91600,0.23377
52.92000,0.17157
52.92400,0.18257
52.92800,0.18861
52.93200,0.17512
52.93600,0.14117
52.94000,0.17364
52.94400,0.13256
52.94800,0.09584
52.95200,0.06217
52.95600,0.08505
52.96000,0.05696
52.96400,0.08038
52.96800,0.03135
52.97200,0.06776
52.97600,0.02883
52.98000,0.03686
52.98400,0.02287
52.98800,0.03733
52.99200,0.04354
52.99600,0.00964
53.00000,0.00050
53.00400,0.05381
53.00800,0.03355
53.01200,0.05233
53.01600,0.03230
53.02000,0.01704
53.02400,0.04459
53.02800,0.00110
53.03200,0.00518
53.03600,0.00625
53.04000,0.02641
53.04400,-0.00241
53.04800,0.01015
53.05200,-0.00208
53.05600,0.00927
53.06000,0.03629
53.06400,0.03515
53.06800,0.01051
53.07200,0.06281
53.07600,0.00143
53.08000,0.02322
53.08400,0.00605
53.08800,-0.02744
53.09200,-0.00743
53.09600,0.03868
53.10000,-0.01627
53.10400,0.07111
53.10800,0.01372
53.11200,0.02075
53.11600,0.04070
53.12000,0.01643
53.12400,0.00431
53.12800,0.00450
53.13200,-0.00136
53.13600,0.02690
53.14000,0.00803
53.14400,0.02644
53.14800,-0.01172
53.15200,0.00871
53.15600,0.05771
53.16000,0.02416
53.16400,0.01595
53.16800,0.04010
53.17200,0.02359
53.17600,0.04700
53.18000,-0.00409
53.18400,0.03265
53.18800,-0.00185
53.19200,0.03126
53.19600,0.06674
53.20000,0.04774
53.20400,0.00261
53.20800,0.02683
53.21200,0.02843
53.21600,0.00531
53.22000,0.02452
53.22400,-0.00103
53.22800,0.03885
53.23200,0.03704
53.23600,0.01715
53.24000,0.03299
53.24400,0.06688
53.24800,0.01708
53.25200,-0.01552
53.25600,0.02680
53.26000,0.01228
53.26400,0.00573
53.26800,0.03887
53.27200,0.04005
53.27600,0.03319
53.28000,0.05238
53.28400,0.00960
53.28800,0.01348
53.29200,0.03029
53.29600,-0.03000
53.30000,-0.03074
53.30400,0.02855
53.30800,0.01848
53.31200,0.02335
53.31600,0.00419
53.32000,0.02683
53.32400,0.04370
53.32800,0.01067
53.33200,0.03440
53.33600,0.02007
53.34000,0.02059
53.34400,0.02551
53.34800,0.05326
53.35200,0.03350
53.35600,0.03751
53.36000,0.02668
53.36400,-0.01737
53.36800,0.04208
53.37200,0.02432
53.37600,0.02616
53.38000,0.01511
53.38400,-0.00490
53.38800,0.05423
53.39200,0.05992
53.39600,0.05605
53.40000,-0.01006
53.40400,0.03645
53.40800,0.00284
53.41200,0.02237
53.41600,0.01579
53.42000,0.01416
53.42400,0.01117
53.42800,0.01712
53.43200,0.04102
53.43600,0.05815
53.44000,0.04424
53.44400,0.02689
53.44800,0.02414
53.45200,0.02285
53.45600,0.02717
53.46000,0.01643
53.46400,0.02539
53.46800,0.04679
53.47200,0.02696
53.47600,0.01777
53.48000,0.03356
53.48400,0.04147
53.48800,0.04235
53.49200,0.04470
53.49600,0.06958
53.50000,0.06339
53.50400,0.05331
53.50800,0.09356
53.51200,0.07824
53.51600,0.11702
53.52000,0.12619
53.52400,0.12814
53.52800,0.13024
53.53200,0.10230
53.53600,0.12582
53.54000,0.13128
53.54400,0.13711
53.54800,0.09758
53.55200,0.10866
53.55600,0.07324
53.56000,0.09688
53.56400,0.08586
53.56800,0.07710
53.57200,0.09893
53.57600,0.07280
53.58000,0.04890
53.58400,0.03597
53.58800,0.03449
53.59200,0.05459
53.59600,0.05544
53.60000,0.02588
53.60400,0.03243
53.60800,0.02529
53.61200,0.04689
53.61600,0.03651
53.62000,0.01903
53.62400,0.01580
53.62800,0.05858
53.63200,0.00609
53.63600,-0.00214
53.64000,-0.02577
53.64400,0.07333
53.64800,0.02306
53.65200,0.05055
53.65600,0.04433
53.66000,0.05050
53.66400,0.05553
53.66800,0.02484
53.67200,0.03284
53.67600,0.05133
53.68000,0.03914
53.68400,0.00765
53.68800,-0.00299
53.69200,-0.03184
53.69600,-0.01677
53.70000,-0.04590
53.70400,-0.06419
53.70800,-0.01226
53.71200,0.08566
53.71600,0.22379
53.72000,0.41224
53.72400,0.64909
53.72800,0.87585
53.73200,0.99365
53.73600,1.04628
53.74000,1.00128
53.74400,0.80904
53.74800,0.51986
53.75200,0.27962
53.75600,0.10882
53.76000,-0.05352
53.76400,-0.14920
53.76800,-0.14834
53.77200,-0.12301
53.77600,-0.08578
53.78000,-0.09752
53.78400,-0.05746
53.78800,-0.01320
53.79200,0.01566
53.79600,0.02277
53.80000,0.04185
53.80400,0.07152
53.80800,0.06662
53.81200,0.06856
53.81600,0.05205
53.82000,0.08877
53.82400,0.06937
53.82800,0.07122
53.83200,0.07231
53.83600,0.04452
53.84000,0.13036
53.84400,0.09921
53.84800,0.12803
53.85200,0.16858
53.85600,0.13413
53.86000,0.13056
53.86400,0.18901
53.86800,0.19190
53.87200,0.18671
53.87600,0.24234
53.88000,0.24153
53.88400,0.24089
53.88800,0.22792
53.89200,0.27294
53.89600,0.31382
53.90000,0.29875
53.90400,0.34739
53.90800,0.37991
53.91200,0.34690
53.91600,0.34720
53.92000,0.33958
53.92400,0.35405
53.92800,0.33024
53.93200,0.34068
53.93600,0.33499
53.94000,0.31095
53.94400,0.25979
53.94800,0.27480
53.95200,0.23871
53.95600,0.23222
53.96000,0.22622
53.96400,0.17733
53.96800,0.17698
53.97200,0.18616
53.97600,0.12591
53.98000,0.12452
53.98400,0.12929
53.98800,0.09995
53.99200,0.11387
53.99600,0.06609
54.00000,0.04970
54.00400,0.07980
54.00800,0.06419
54.01200,0.06897
54.01600,0.07730
54.02000,0.07716
54.02400,0.04724
54.02800,0.04479
54.03200,0.01381
54.03600,0.03082
54.04000,0.05368
54.04400,0.05308
54.04800,0.01983
54.05200,0.06368
54.05600,0.04695
54.06000,0.06970
54.06400,0.04092
54.06800,0.06706
54.07200,0.02665
54.07600,0.01153
54.08000,0.03255
54.08400,0.06215
54.08800,0.05594
54.09200,0.01128
54.09600,0.05118
54.10000,0.06203
54.10400,0.08058
54.10800,0.06447
54.11200,0.05857
54.11600,0.01806
54.12000,0.05622
54.12400,0.01066
54.12800,0.04376
54.13200,0.04249
54.13600,0.03114
54.14000,0.03000
54.14400,0.04720
54.14800,0.06178
54.15200,0.03783
54.15600,0.05649
54.16000,0.06387
54.16400,0.05032
54.16800,0.08697
54.17200,0.04486
54.17600,0.03695
54.18000,0.01372
54.18400,0.07147
54.18800,0.06492
54.19200,0.04782
54.19600,0.05790
54.20000,0.04911
54.20400,0.06922
54.20800,0.05160
54.21200,0.05671
54.21600,0.05056
54.22000,0.03493
54.22400,0.01013
54.22800,0.06345
54.23200,0.02888
54.23600,0.06078
54.24000,0.06489
54.24400,0.09040
54.24800,0.03884
54.25200,0.05633
54.25600,0.07120
54.26000,0.04037
54.26400,0.04227
54.26800,0.06269
54.27200,0.09284
54.27600,0.07538
54.28000,0.07203
54.28400,0.03522
54.28800,0.06662
54.29200,0.07704
54.29600,0.03035
54.30000,0.05492
54.30400,0.05087
54.30800,0.06768
54.31200,0.02172
54.31600,0.06909
54.32000,0.05496
54.32400,0.05007
54.32800,0.01506
54.33200,0.01455
54.33600,0.04508
54.34000,0.06864
54.34400,0.06365
54.34800,0.07081
54.35200,0.02360
54.35600,0.06017
54.36000,0.08152
54.36400,0.02570
54.36800,0.06852
54.37200,0.04215
54.37600,0.06678
54.38000,0.05873
54.38400,0.02575
54.38800,0.03617
54.39200,0.08088
54.39600,0.05498
54.40000,0.08040
54.40400,0.06400
54.40800,0.07406
54.41200,0.04968
54.41600,0.06149
54.42000,0.05032
54.42400,0.07469
54.42800,0.04649
54.43200,0.07869
54.43600,0.08917
54.44000,0.03488
54.44400,0.05491
54.44800,0.06841
54.45200,0.09372
54.45600,0.08034
54.46000,0.06086
54.46400,0.02660
54.46800,0.07694
54.47200,0.04988
54.47600,0.06649
54.48000,0.07195
54.48400,0.03927
54.48800,0.09050
54.49200,0.09317
54.49600,0.09115
54.50000,0.09895
54.50400,0.10136
54.50800,0.07590
54.51200,0.10311
54.51600,0.13885
54.52000,0.12581
54.52400,0.14175
54.52800,0.15575
54.53200,0.15666
54.53600,0.16334
54.54000,0.16965
54.54400,0.15863
54.54800,0.13339
54.55200,0.14404
54.55600,0.16072
54.56000,0.11994
54.56400,0.13282
54.56800,0.11945
54.57200,0.08720
54.57600,0.04250
54.58000,0.08813
54.58400,0.06707
54.58800,0.06423
54.59200,0.08977
54.59600,0.05387
54.60000,0.07291
54.60400,0.06711
54.60800,0.06707
54.61200,0.10209
54.61600,0.02467
54.62000,0.08091
54.62400,0.05865
54.62800,0.05602
54.63200,0.04863
54.63600,0.06227
54.64000,0.06213
54.64400,0.04341
54.64800,0.09227
54.65200,0.04693
54.65600,0.05883
54.66000,0.03660
54.66400,0.06429
54.66800,0.06869
54.67200,0.08167
54.67600,0.08021
54.68000,0.04962
54.68400,0.08765
54.68800,0.04726
54.69200,0.06940
54.69600,0.05539
54.70000,-0.00264
54.70400,-0.02936
54.70800,0.00312
54.71200,0.05198
54.71600,0.11395
54.72000,0.26682
54.72400,0.45462
54.72800,0.68838
54.73200,0.91571
54.73600,1.03709
54.74000,1.05988
54.74400,1.00520
54.74800,0.80508
54.75200,0.54994
54.75600,0.31563
54.76000,0.11860
54.76400,-0.07911
54.76800,-0.15038
54.77200,-0.12711
54.77600,-0.14237
54.78000,-0.09581
54.78400,-0.02063
54.78800,0.01393
54.79200,0.02731
54.79600,0.05143
54.80000,0.00199
54.80400,0.07209
54.80800,0.07284
54.81200,0.04181
54.81600,0.07546
54.82000,0.08449
54.82400,0.07680
54.82800,0.09932
54.83200,0.10547
54.83600,0.09650
54.84000,0.09806
54.84400,0.08842
54.84800,0.14297
54.85200,0.12177
54.85600,0.15150
54.86000,0.18996
54.86400,0.18926
54.86800,0.16608
54.87200,0.20643
54.87600,0.21200
54.88000,0.21293
54.88400,0.24647
54.88800,0.29079
54.89200,0.30364
54.89600,0.30858
54.90000,0.33029
54.90400,0.31682
54.90800,0.33370
54.91200,0.35269
54.91600,0.37615
54.92000,0.35569
54.92400,0.35715
54.92800,0.36200
54.93200,0.37759
54.93600,0.31475
54.94000,0.33700
54.94400,0.31556
54.94800,0.29508
54.95200,0.28389
54.95600,0.22257
54.96000,0.24381
54.96400,0.22062
54.96800,0.18398
54.97200,0.20689
54.97600,0.17144
54.98000,0.15192
54.98400,0.15870
54.98800,0.11374
54.99200,0.10675
54.99600,0.12665
55.00000,0.11777
55.00400,0.13381
55.00800,0.07871
55.01200,0.05345
55.01600,0.04940
55.02000,0.05027
55.02400,0.07259
55.02800,0.06367
55.03200,0.05351
55.03600,0.04497
55.04000,0.05035
55.04400,0.05551
55.04800,0.08413
55.05200,0.07371
55.05600,0.08651
55.06000,0.07672
55.06400,0.07442
55.06800,0.08328
55.07200,0.06821
55.07600,0.09009
55.08000,0.08072
55.08400,0.09530
55.08800,0.06327
55.09200,0.04402
55.09600,0.10632
55.10000,0.05355
55.10400,0.06859
55.10800,0.05142
55.11200,0.04549
55.11600,0.06726
55.12000,0.03733
55.12400,0.05534
55.12800,0.08474
55.13200,0.06070
55.13600,0.07342
55.14000,0.07067
55.14400,0.06500
55.14800,0.05993
55.15200,0.06907
55.15600,0.03854
55.16000,0.06830
55.16400,0.03621
55.16800,0.04290
55.17200,0.04558
55.17600,0.03171
55.18000,0.01811
55.18400,0.06379
55.18800,0.06659
55.19200,0.06880
55.19600,0.09998
55.20000,0.05944
55.20400,0.07090
55.20800,0.04184
55.21200,0.06986
55.21600,0.03413
55.22000,0.09451
55.22400,0.03721
55.22800,0.04728
55.23200,0.06916
55.23600,0.01176
55.24000,0.08003
55.24400,0.03606
55.24800,0.05826
55.25200,0.07384
55.25600,0.05715
55.26000,0.07265
55.26400,0.04448
55.26800,0.06564
55.27200,0.01268
55.27600,0.08347
55.28000,0.04083
55.28400,0.03628
55.28800,0.05335
55.29200,0.08651
55.29600,0.03946
55.30000,0.05225
55.30400,0.04560
55.30800,0.03397
55.31200,0.02748
55.31600,0.06366
55.32000,0.06506
55.32400,0.03688
55.32800,0.05570
55.33200,0.06020
55.33600,0.05822
55.34000,0.04773
55.34400,0.05158
55.34800,0.05611
55.35200,0.03035
55.35600,0.04746
55.36000,0.06498
55.36400,0.03890
55.36800,0.07437
55.37200,0.04486
55.37600,0.02859
55.38000,0.04341
55.38400,0.02346
55.38800,0.06087
55.39200,0.01860
55.39600,0.04878
55.40000,0.04376
55.40400,0.04210
55.40800,0.05579
55.41200,0.05343
55.41600,0.03703
55.42000,0.06367
55.42400,0.03891
55.42800,0.06521
55.43200,0.07287
55.43600,0.05551
55.44000,0.06614
55.44400,0.02350
55.44800,0.06203
55.45200,0.02438
55.45600,0.05360
55.46000,0.07482
55.46400,0.01576
55.46800,0.05726
55.47200,0.06548
55.47600,0.06993
55.48000,0.09796
55.48400,0.11963
55.48800,0.09456
55.49200,0.11276
55.49600,0.09746
55.50000,0.12422
55.50400,0.10215
55.50800,0.11298
55.51200,0.14993
55.51600,0.15452
55.52000,0.11575
55.52400,0.13015
55.52800,0.09948
55.53200,0.12544
55.53600,0.12735
55.54000,0.03638
55.54400,0.05972
55.54800,0.05554
55.55200,0.05237
55.55600,0.08656
55.56000,0.08071
55.56400,0.04730
55.56800,0.05678
55.57200,0.01137
55.57600,0.03556
55.58000,0.03442
55.58400,0.03637
55.58800,0.04444
55.59200,0.00864
55.59600,0.01713
55.60000,0.07761
55.60400,0.00288
55.60800,0.03787
55.61200,0.05090
55.61600,0.04549
55.62000,0.03713
55.62400,0.00538
55.62800,0.02626
55.63200,0.00584
55.63600,0.07360
55.64000,0.04114
55.64400,0.04784
55.64800,0.03548
55.65200,0.02033
55.65600,0.04351
55.66000,0.02762
55.66400,0.00643
55.66800,-0.01228
55.67200,-0.02434
55.67600,-0.04280
55.68000,0.00322
55.68400,0.07741
55.68800,0.21110
55.69200,0.42482
55.69600,0.68098
55.70000,0.81813
55.70400,1.03822
55.70800,1.04726
55.71200,0.99800
55.71600,0.76799
55.72000,0.53629
55.72400,0.30599
55.72800,0.07059
55.73200,-0.06953
55.73600,-0.17837
55.74000,-0.19979
55.74400,-0.12861
55.74800,-0.11986
55.75200,-0.08271
55.75600,-0.07094
55.76000,-0.03444
55.76400,-0.01556
55.76800,0.01623
55.77200,0.02227
55.77600,0.01753
55.78000,0.01890
55.78400,0.03692
55.78800,0.06085
55.79200,0.01478
55.79600,0.01745
55.80000,0.07176
55.80400,0.02850
55.80800,0.05617
55.81200,0.07466
55.81600,0.11637
55.82000,0.05289
55.82400,0.05087
55.82800,0.11765
55.83200,0.15435
55.83600,0.15294
55.84000,0.15176
55.84400,0.18824
55.84800,0.16357
55.85200,0.23641
55.85600,0.26551
55.86000,0.25028
55.86400,0.28523
55.86800,0.26286
55.87200,0.32337
55.87600,0.29238
55.88000,0.29705
55.88400,0.30118
55.88800,0.28410
55.89200,0.32889
55.89600,0.34862
55.90000,0.27513
55.90400,0.28941
55.90800,0.28953
55.91200,0.25553
55.91600,0.21932
55.92000,0.23916
55.92400,0.23464
55.92800,0.19836
55.93200,0.15684
55.93600,0.15417
55.94000,0.10430
55.94400,0.12469
55.94800,0.13436
55.95200,0.11696
55.95600,0.08133
55.96000,0.07955
55.96400,0.05081
55.96800,0.05446
55.97200,0.03240
55.97600,0.04055
55.98000,0.02157
55.98400,0.03070
55.98800,0.03674
55.99200,0.01942
55.99600,-0.00846
56.00000,0.02432
56.00400,0.00826
56.00800,0.00230
56.01200,0.02159
56.01600,-0.00626
56.02000,0.02710
56.02400,0.01856
56.02800,-0.00618
56.03200,-0.00622
56.03600,0.00411
56.04000,-0.01103
56.04400,0.02439
56.04800,-0.03720
56.05200,0.00793
56.05600,-0.00189
56.06000,-0.01725
56.06400,0.01593
56.06800,-0.00579
56.07200,0.01200
56.07600,-0.00548
56.08000,-0.00254
56.08400,0.01279
56.08800,0.02023
56.09200,0.02151
56.09600,0.00115
56.10000,0.03045
56.10400,-0.00546
56.10800,-0.02619
56.11200,-0.03495
56.11600,-0.02844
56.12000,-0.01662
56.12400,-0.03572
56.12800,0.00527
56.13200,-0.00058
56.13600,-0.00221
56.14000,0.00284
56.14400,-0.00422
56.14800,-0.00742
56.15200,-0.00877
56.15600,-0.00226
56.16000,-0.02467
56.16400,0.02147
56.16800,0.02510
56.17200,-0.00363
56.17600,0.03838
56.18000,-0.02399
56.18400,0.01181
56.18800,-0.03742
56.19200,0.00557
56.19600,-0.02080
56.20000,0.01256
56.20400,-0.00450
56.20800,0.01093
56.21200,0.00460
56.21600,0.00227
56.22000,-0.01334
56.22400,0.02183
56.22800,-0.00152
56.23200,0.00026
56.23600,0.01905
56.24000,-0.01435
56.24400,0.02454
56.24800,0.01044
56.25200,-0.00882
56.25600,-0.03809
